public_operation,aliases,ue_spawn_path,ue_operation_name,owner_class,function_name,node_class,metadata,required_evidence,ambiguity_rule,included_in_graphwrite_op,exclude_reason,source_path
not_equal,"!=, not_equal, neq",type_promotion,NotEqual,UKismetSystemLibrary,NotEqual_PrimaryAssetType,UK2Node_PromotableOperator,ScriptOperator=!=; CompactNodeTitle=!=,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetSystemLibrary.h:2232
not_equal,"!=, not_equal, neq",type_promotion,NotEqual,UKismetSystemLibrary,NotEqual_SoftClassReference,UK2Node_PromotableOperator,CompactNodeTitle=!=,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetSystemLibrary.h:414
not_equal,"!=, not_equal, neq",type_promotion,NotEqual,UKismetSystemLibrary,NotEqual_SoftObjectReference,UK2Node_PromotableOperator,CompactNodeTitle=!=,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetSystemLibrary.h:390
equal,"==, equal, eq",type_promotion,EqualEqual,UBlueprintGameplayTagLibrary,EqualEqual_GameplayTag,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/GameplayTags/Classes/BlueprintGameplayTagLibrary.h:44
equal,"==, equal, eq",type_promotion,EqualEqual,UBlueprintGameplayTagLibrary,EqualEqual_GameplayTagContainer,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/GameplayTags/Classes/BlueprintGameplayTagLibrary.h:179
equal,"==, equal, eq",type_promotion,EqualEqual,UBlueprintInstancedStructLibrary,EqualEqual_InstancedStruct,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/BlueprintInstancedStructLibrary.h:64
equal,"==, equal, eq",type_promotion,EqualEqual,UInputDeviceLibrary,EqualEqual_InputDeviceId,UK2Node_PromotableOperator,ScriptOperator===; ScriptMethod; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/GameFramework/InputDeviceLibrary.h:156
equal,"==, equal, eq",type_promotion,EqualEqual,UInputDeviceLibrary,EqualEqual_PlatformUserId,UK2Node_PromotableOperator,ScriptOperator===; ScriptMethod; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/GameFramework/InputDeviceLibrary.h:148
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetGuidLibrary,EqualEqual_GuidGuid,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetGuidLibrary.h:19
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetInputLibrary,EqualEqual_InputChordInputChord,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetInputLibrary.h:63
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetInputLibrary,EqualEqual_KeyKey,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetInputLibrary.h:54
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_BoolBool,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:226
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_ByteByte,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:302
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_ClassClass,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3894
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_DoubleDouble,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:584
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_Int64Int64,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:453
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_IntInt,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:350
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_LinearColorLinearColor,UK2Node_PromotableOperator,ScriptOperator===; ScriptMethod; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3190
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_MatrixMatrix,UK2Node_PromotableOperator,ScriptOperator===; ScriptMethod; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2474
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_NameName,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3916
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_ObjectObject,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3882
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_QuatQuat,UK2Node_PromotableOperator,ScriptOperator===; ScriptMethod; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2746
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_RotatorRotator,UK2Node_PromotableOperator,ScriptOperator===; ScriptMethod; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2331
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_TimespanTimespan,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3461
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_TransformTransform,UK2Node_PromotableOperator,ScriptOperator===; ScriptMethod; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:3937
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_Vector2DVector2D,UK2Node_PromotableOperator,ScriptMethod; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1041
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_Vector4Vector4,UK2Node_PromotableOperator,ScriptMethod; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:2106
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetMathLibrary,EqualEqual_VectorVector,UK2Node_PromotableOperator,ScriptMethod; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1433
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetSystemLibrary,EqualEqual_PrimaryAssetId,UK2Node_PromotableOperator,ScriptOperator===; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetSystemLibrary.h:2212
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetSystemLibrary,EqualEqual_PrimaryAssetType,UK2Node_PromotableOperator,ScriptOperator===; CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetSystemLibrary.h:2228
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetSystemLibrary,EqualEqual_SoftClassReference,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetSystemLibrary.h:410
equal,"==, equal, eq",type_promotion,EqualEqual,UKismetSystemLibrary,EqualEqual_SoftObjectReference,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetSystemLibrary.h:386
equal,"==, equal, eq",type_promotion,EqualEqual,USlateBlueprintLibrary,EqualEqual_SlateBrush,UK2Node_PromotableOperator,CompactNodeTitle===,TypePromotion operation 名称 + typed pins；必要时提供目标 pin category/subcategory/object 以触发 FindBestMatchingFunc；不能只凭 token 静默选 overload。,同一 public_operation 存在大量 overload；必须由 typed pins 或已解析 function evidence 决定。,no,排除：Slate/UMG UI 语义；不作为纯 GraphWrite op；如需 UMG 画刷比较需单独讨论 UMG/Slate 能力边界。,Source/Runtime/UMG/Public/Blueprint/SlateBlueprintLibrary.h:97
bitwise_and,"&, bitwise_and, and",commutative_function,,UKismetMathLibrary,And_Int64Int64,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=&,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:468
bitwise_and,"&, bitwise_and, and",commutative_function,,UKismetMathLibrary,And_IntInt,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=&,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:365
bitwise_or,"|, bitwise_or, or",commutative_function,,UKismetMathLibrary,Or_Int64Int64,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=|,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:476
bitwise_or,"|, bitwise_or, or",commutative_function,,UKismetMathLibrary,Or_IntInt,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=|,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:373
boolean_and,"AND, &&, and",commutative_function,,UKismetMathLibrary,BooleanAND,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=AND,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:234
boolean_nand,"NAND, nand",commutative_function,,UKismetMathLibrary,BooleanNAND,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=NAND,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:238
boolean_or,"OR, ||, or",commutative_function,,UKismetMathLibrary,BooleanOR,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=OR,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:242
max,"MAX, max",commutative_function,,UKismetMathLibrary,BMax,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=MAX,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:282
max,"MAX, max",commutative_function,,UKismetMathLibrary,FMax,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=MAX,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:733
max,"MAX, max",commutative_function,,UKismetMathLibrary,Max,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=MAX,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:397
max,"MAX, max",commutative_function,,UKismetMathLibrary,MaxInt64,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=MAX,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:500
min,"MIN, min",commutative_function,,UKismetMathLibrary,BMin,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=MIN,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:278
min,"MIN, min",commutative_function,,UKismetMathLibrary,FMin,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=MIN,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:729
min,"MIN, min",commutative_function,,UKismetMathLibrary,Min,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=MIN,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:393
min,"MIN, min",commutative_function,,UKismetMathLibrary,MinInt64,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true; CompactNodeTitle=MIN,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:496
string_append,"append, concat, +",commutative_function,,UKismetStringLibrary,Concat_StrStr,UK2Node_CommutativeAssociativeBinaryOperator,CommutativeAssociativeBinaryOperator=true,stable function id（owner_class + function_name）+ graph capability + 输入 pin 类型；可变输入 pin 使用 UK2Node_CommutativeAssociativeBinaryOperator。,同名 token 需按 owner_class、function_name 和 pin 类型区分；可扩展输入 pin 只用于 commutative 节点。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetStringLibrary.h:286
abs,"ABS, abs",call_function_compact,,UKismetMathLibrary,Abs,UK2Node_CallFunction,CompactNodeTitle=ABS,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:615
abs,"ABS, abs",call_function_compact,,UKismetMathLibrary,Abs_Int,UK2Node_CallFunction,CompactNodeTitle=ABS,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:409
abs,"ABS, abs",call_function_compact,,UKismetMathLibrary,Abs_Int64,UK2Node_CallFunction,CompactNodeTitle=ABS,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:508
bitwise_not,"~, bitwise_not, not",call_function_compact,,UKismetMathLibrary,Not_Int,UK2Node_CallFunction,CompactNodeTitle=~,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:377
bitwise_not,"~, bitwise_not, not",call_function_compact,,UKismetMathLibrary,Not_Int64,UK2Node_CallFunction,CompactNodeTitle=~,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:480
bitwise_xor,"^, bitwise_xor, xor",call_function_compact,,UKismetMathLibrary,Xor_Int64Int64,UK2Node_CallFunction,CompactNodeTitle=^,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:472
bitwise_xor,"^, bitwise_xor, xor",call_function_compact,,UKismetMathLibrary,Xor_IntInt,UK2Node_CallFunction,CompactNodeTitle=^,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:369
boolean_nor,"NOR, nor",call_function_compact,,UKismetMathLibrary,BooleanNOR,UK2Node_CallFunction,CompactNodeTitle=NOR,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:250
boolean_not,"NOT, !, not",call_function_compact,,UKismetMathLibrary,Not_PreBool,UK2Node_CallFunction,CompactNodeTitle=NOT,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:222
boolean_xor,"XOR, xor",call_function_compact,,UKismetMathLibrary,BooleanXOR,UK2Node_CallFunction,CompactNodeTitle=XOR,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:246
cross,"cross, ^, cross_product",call_function_compact,,UKismetMathLibrary,CrossProduct2D,UK2Node_CallFunction,ScriptOperator=^; ScriptMethod; CompactNodeTitle=cross,stable function id（owner_class + function_name）+ callable evidence + graph capability；CompactNodeTitle/ScriptOperator 只作为显示/别名证据。,CompactNodeTitle 只是 UI token；多候选时要求 stable function id 或完整 pin 类型。,yes,,Source/Runtime/Engine/Classes/Kismet/KismetMathLibrary.h:1073
